input_text,target_text,task_type,source,quality_label,reason
Convert brainrot English to normal English: sun on my skin just feels GOOD ✨☀️ warmth + vitamin d = happiness 🙏 soak it up (w sunscreen tho),I love feeling the sun on my skin.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: sunshine after rain just feels hopeful af ✨🌦️ fresh start vibes, smells clean too 🙏😌 beautiful",I love the feeling of sun after rain.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: swappin juice for water more often fr 💧 less sugar more hydration challenge 🙏 healthy swap goal,I need to drink more water instead of juice.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: tap runnin like it pays the water bill 😩💧 gotta fix that leak fr, wasting resources 🙏 annoyance fix",I need to fix this running tap.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: tax time = receipt hunting nightmare 😩🧾 gotta organize that paper trail fr, adulting is tedious 🙏 send accountant",I need to organize my receipts for taxes.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: tea brewing smells so cozy & calming ✨🍵 herbal hug in a mug vibes fr 🙏 relaxing ritual,I love the smell of brewing tea.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: teaching board game rules to ppl with zero attention span is my personal hell 🔥😩 its giving 'herding cats but with more dice rolls' 🎲🐱 send patience,Trying to explain the rules of a complex board game to impatient beginners can quickly devolve into chaos and frustration.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: team's dedication and commitment to excellence led to an amazing product ✨💅 we ate,The team's dedication and commitment to excellence resulted in a product that exceeded all expectations and received widespread acclaim.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: teamwork and collab led to groundbreaking solutions ✨💅 we ate,"The collaborative spirit within the team fostered creativity and innovation, leading to the development of groundbreaking solutions.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: teamwork made the dream work ✨ we all used our skills and expertise to deliver amazing results. slayyyyy💅,"The team worked collaboratively and efficiently, leveraging each member's unique skills and expertise to overcome challenges and deliver exceptional results.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: tears buffering,I want to cry but can't.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that 'vacation' was exhausting 💀 need a recovery nap from my relaxation time fr 🫠 send chill vibes 🙏,I need a vacation from my vacation.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: that coffee brewing smell? ✨👃 instant happiness, best part of waking up fr (besides going back to sleep)",I love the smell of coffee brewing.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that conference was FIRE 🔥 gained new perspectives and made valuable connections. im so inspired ✨,"I'm feeling incredibly inspired and motivated after attending a powerful and insightful conference, gaining new perspectives and making valuable connections.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: that dripping tap sound is torture 💧😩 gotta fix it ASAP, annoying af fr 🙏 plumber needed?",I need to fix this dripping tap.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that earthy autumn leaves smell? peak cozy szn scent fr ✨🍂 nostalgic & crisp vibes 🙏 fall aesthetic,I love the smell of autumn leaves.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: that earthy smell after rain hits different ✨🌧️ petrichor vibes fr, clean & grounding scent 🙏 nature reset",I love the smell of damp earth after rain.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that fresh earth smell after rain (petrichor!) is undefeated ✨🌧️ clean & grounding scent fr 🙏 nature's perfume,I love the smell of fresh rain on earth.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: that hoodie is his emotional support garment fr ✨🤎 practically lives in it, iconic tho? 🤔",He wears the same hoodie almost every day.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: that lecture lowkey slapped my neurons around? lots to unpack, my brain needs a firmware update after that philosophy deep dive 🤔📚 im fried tho","I found the philosophical arguments presented in the lecture to be intellectually stimulating, yet ultimately requiring further contemplation and research.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that meeting went on FOREVER 💀 now im behind schedule for the rest of the week. send help and coffee ☕😩,"The meeting ran significantly longer than anticipated, leading to a backlog of unfinished tasks and a feeling of being behind schedule for the rest of the week.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: that old book smell in the library? top tier ASMR for the soul fr 📚😌 smells like ✨knowledge and nostalgia✨, instant comfort unlocked.","The specific, indescribable smell of old books in a library is deeply comforting and evocative for many people.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: that old watch had details sharper than my eyeliner wing 😮✨ the craftsmanship went HARD, they don't make 'em like that anymore fr ⏳💅","The intricate details and craftsmanship evident in the antique watch were truly remarkable, representing a bygone era of artistry.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that petrichor hitting after dry weather? HEAVEN ✨🌧️ earth smellin fresh af 🙏😌 satisfying,I love the smell of rain after a dry spell.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that play risky af but the payoff HUGE? 🤔 high-risk high-reward move fr 🎲💯 gotta gamble sometimes,"That strategy is high-risk, high-reward.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that problem was next level complex 💀 had to collab with multiple teams and integrate different technologies. im cooked 😩,"The complexity of the problem required a multi-faceted approach, involving collaboration with several teams and the integration of various technologies.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that project was a rollercoaster 💀 but we persevered and adapted. we ate ✨💪,"The challenging project demanded resilience, perseverance, and a willingness to adapt to changing circumstances.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that project was intense 💀 but the final result was worth all the hard work ✨,"The project required a significant amount of dedication, perseverance, and attention to detail, but the final result was well worth the effort.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that test was straight up demonic. my brain is fried 💀,That was a really difficult test.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: that was a risky play frfr 🔥 but he ran it up and it hit? bold move cotton 💯🎲,"That was a risky move, but it paid off.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: the amount of reading for this task is criminal 📚😩 eyes gonna fall out fr, send summary pls 🙏",This task requires a lot of reading.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: the awkward ninja skills required to snap a pic of something cool without looking sus af 👀📸 mission impossible: public edition fr 🕵️‍♀️,Trying to discreetly take a photo of something interesting without looking like a complete weirdo is a delicate social maneuver.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
